"","orient","site",".value"
"5463","top - bot","pb",-0.451168410772957
"5464","top - bot","pb",-1.19661568097272
"5465","top - bot","pb",-1.395044785458
"5466","top - bot","pb",-1.38761959102876
"5467","top - bot","pb",-1.20284710933722
"5468","top - bot","pb",-0.962022747077714
"5469","top - bot","pb",-1.42325756844486
"5470","top - bot","pb",-1.00201008530177
"5471","top - bot","pb",-1.021177008568
"5472","top - bot","pb",-0.84014153863687
"5473","top - bot","pb",-0.7396184892082
"5474","top - bot","pb",-1.00153750993213
"5475","top - bot","pb",-0.765735595585529
"5476","top - bot","pb",-0.553112398872605
"5477","top - bot","pb",-0.58506101909087
"5478","top - bot","pb",-0.598286707151568
"5479","top - bot","pb",-0.468589190949834
"5480","top - bot","pb",-0.738828464105845
"5481","top - bot","pb",-0.392057746981339
"5482","top - bot","pb",-0.35614409606786
"5483","top - bot","pb",-0.674583940030005
"5484","top - bot","pb",-0.176916020967969
"5485","top - bot","pb",-0.312941181292894
"5486","top - bot","pb",-0.701530369341513
"5487","top - bot","pb",-0.70205703700469
"5488","top - bot","pb",-0.465011524465639
"5489","top - bot","pb",-0.918289739346457
"5490","top - bot","pb",-0.970285495047568
"5491","top - bot","pb",-0.21986525216748
"5492","top - bot","pb",-0.600116024530874
"5493","top - bot","pb",-0.406013588395197
"5494","top - bot","pb",-0.63423961902832
"5495","top - bot","pb",-0.591324316406642
"5496","top - bot","pb",-0.786830388683702
"5497","top - bot","pb",-0.658416835984421
"5498","top - bot","pb",-0.930437028934806
"5499","top - bot","pb",-0.786890632171593
"5500","top - bot","pb",-0.641128710714155
"5501","top - bot","pb",-0.593271261609781
"5502","top - bot","pb",-0.552294285150725
"5503","top - bot","pb",-0.5303559992453
"5504","top - bot","pb",-0.661030717135497
"5505","top - bot","pb",-0.792761444497641
"5506","top - bot","pb",-0.823329036067687
"5507","top - bot","pb",-0.923324574214652
"5508","top - bot","pb",-0.773444646737335
"5509","top - bot","pb",-0.935396218272609
"5510","top - bot","pb",-0.669599069242073
"5511","top - bot","pb",-0.923637530532139
"5512","top - bot","pb",-1.20802009807536
"5513","top - bot","pb",-0.539698686510763
"5514","top - bot","pb",-0.909852095433856
"5515","top - bot","pb",-0.411714351333512
"5516","top - bot","pb",-0.930093013116667
"5517","top - bot","pb",-0.835772407413863
"5518","top - bot","pb",-0.763964416441089
"5519","top - bot","pb",-0.928208376549665
"5520","top - bot","pb",-1.25302524054787
"5521","top - bot","pb",-1.63715929296243
"5522","top - bot","pb",-1.26921823904472
"5523","top - bot","pb",-1.27202758157761
"5524","top - bot","pb",-1.37401475988009
"5525","top - bot","pb",-0.996649001562003
"5526","top - bot","pb",-0.899934169623064
"5527","top - bot","pb",-1.01189699754426
"5528","top - bot","pb",-1.21590573935293
"5529","top - bot","pb",-0.680770958334112
"5530","top - bot","pb",-0.683989275079598
"5531","top - bot","pb",-0.572820151923157
"5532","top - bot","pb",-0.633028008882207
"5533","top - bot","pb",-0.643616341427674
"5534","top - bot","pb",-0.399768074479267
"5535","top - bot","pb",-0.493290508685784
"5536","top - bot","pb",-0.264917762219018
"5537","top - bot","pb",-0.539038407293659
"5538","top - bot","pb",-0.783826873801011
"5539","top - bot","pb",-0.841166250307277
"5540","top - bot","pb",-1.17084576173978
"5541","top - bot","pb",-1.31663561460048
"5542","top - bot","pb",-0.813673821188389
"5543","top - bot","pb",-1.02347211897654
"5544","top - bot","pb",-0.940495808117729
"5545","top - bot","pb",-0.981729976367293
"5546","top - bot","pb",-0.447989068656243
"5547","top - bot","pb",-0.342659508724674
"5548","top - bot","pb",-0.578330846680077
"5549","top - bot","pb",-0.749645139620984
"5550","top - bot","pb",-0.485578656751745
"5551","top - bot","pb",-1.00447689278357
"5552","top - bot","pb",-0.815244543499227
"5553","top - bot","pb",-1.14020547677129
"5554","top - bot","pb",-1.21620558843781
"5555","top - bot","pb",-0.905439957724379
"5556","top - bot","pb",-1.02326454624485
"5557","top - bot","pb",-0.917223125612021
"5558","top - bot","pb",-0.850222645810325
"5559","top - bot","pb",-1.15299779002462
"5560","top - bot","pb",-0.615000945998814
"5561","top - bot","pb",-0.471262278426177
"5562","top - bot","pb",-0.53733307861862
"5563","top - bot","pb",-0.529412370329141
"5564","top - bot","pb",-0.610710664835372
"5565","top - bot","pb",-1.63768401377091
"5566","top - bot","pb",-1.09127245333936
"5567","top - bot","pb",-0.77182011143317
"5568","top - bot","pb",-0.834104729637964
"5569","top - bot","pb",-1.51999468460589
"5570","top - bot","pb",-1.13152433961397
"5571","top - bot","pb",-1.23880890477634
"5572","top - bot","pb",-1.45072125948608
"5573","top - bot","pb",-1.11378206531537
"5574","top - bot","pb",-0.74867939538877
"5575","top - bot","pb",-0.951771761569579
"5576","top - bot","pb",-0.874001793630761
"5577","top - bot","pb",-1.62335216947258
"5578","top - bot","pb",-1.26525629618887
"5579","top - bot","pb",-1.42068098128992
"5580","top - bot","pb",-1.54145576042249
"5581","top - bot","pb",-0.88023123785022
"5582","top - bot","pb",-1.2481451333757
"5583","top - bot","pb",-1.01342672199842
"5584","top - bot","pb",-1.49085692182023
"5585","top - bot","pb",-0.830646056524652
"5586","top - bot","pb",-0.668426073176763
"5587","top - bot","pb",-0.487667194046095
"5588","top - bot","pb",-0.557283678263253
"5589","top - bot","pb",-1.04214748194976
"5590","top - bot","pb",-1.0178882671862
"5591","top - bot","pb",-1.19139891009201
"5592","top - bot","pb",-0.800680131916267
"5593","top - bot","pb",-0.87346029316644
"5594","top - bot","pb",-0.68470913419804
"5595","top - bot","pb",-0.939907172429408
"5596","top - bot","pb",-1.0402934029438
"5597","top - bot","pb",-0.396820111346507
"5598","top - bot","pb",-0.835492843541566
"5599","top - bot","pb",-0.928544547725813
"5600","top - bot","pb",-0.577130476438193
"5601","top - bot","pb",-1.38780157217294
"5602","top - bot","pb",-1.26467948841484
"5603","top - bot","pb",-1.17918004526043
"5604","top - bot","pb",-1.29111216226286
"5605","top - bot","pb",-1.27077786334514
"5606","top - bot","pb",-1.07676892765343
"5607","top - bot","pb",-0.468029960551719
"5608","top - bot","pb",-0.503076337278291
"5609","top - bot","pb",-1.13453793810978
"5610","top - bot","pb",-0.648139923732133
"5611","top - bot","pb",-0.836299266674181
"5612","top - bot","pb",-1.11126078123256
"5613","top - bot","pb",-0.996750512174674
"5614","top - bot","pb",-0.72551985624001
"5615","top - bot","pb",-0.853103216671004
"5616","top - bot","pb",-0.770808717976702
"5617","top - bot","pb",-0.520131970902896
"5618","top - bot","pb",-1.68832097315487
"5619","top - bot","pb",-1.35882536558502
"5620","top - bot","pb",-1.34017556623753
"5621","top - bot","pb",-1.30772410709643
"5622","top - bot","pb",-1.79124154613597
"5623","top - bot","pb",-1.63499274323847
"5624","top - bot","pb",-1.32889749864427
"5625","top - bot","pb",-1.18751775694466
"5626","top - bot","pb",-1.37049006280868
"5627","top - bot","pb",-1.60450754490632
"5628","top - bot","pb",-1.34472384273995
"5629","top - bot","pb",-1.60270949882757
"5630","top - bot","pb",-1.51908585014369
"5631","top - bot","pb",-1.79065414465445
"5632","top - bot","pb",-2.16812400595881
"5633","top - bot","pb",-1.23363762883057
"5634","top - bot","pb",-1.16386724474799
"5635","top - bot","pb",-0.852911037777421
"5636","top - bot","pb",-0.870259503327592
"5637","top - bot","pb",-0.716223331915706
"5638","top - bot","pb",-0.576474434628793
"5639","top - bot","pb",-0.617883869479645
"5640","top - bot","pb",-0.849346936220349
"5641","top - bot","pb",-0.843791862891754
"5642","top - bot","pb",-0.799246852210059
"5643","top - bot","pb",-0.776861553909289
"5644","top - bot","pb",-0.543385840752908
"5645","top - bot","pb",-0.48881877384758
"5646","top - bot","pb",-0.61989505811716
"5647","top - bot","pb",-0.222211554859612
"5648","top - bot","pb",-0.783109471204665
"5649","top - bot","pb",-0.733425793856903
"5650","top - bot","pb",-1.05268116697944
"5651","top - bot","pb",-1.53957910444669
"5652","top - bot","pb",-1.34083818365057
"5653","top - bot","pb",-1.17311925937862
"5654","top - bot","pb",-0.807701333323171
"5655","top - bot","pb",-0.992240619732571
"5656","top - bot","pb",-1.23536682494403
"5657","top - bot","pb",-0.594211903724224
"5658","top - bot","pb",-0.311862309930211
"5659","top - bot","pb",-0.484971227099029
"5660","top - bot","pb",-0.56676173089553
"5661","top - bot","pb",-0.561578165056519
"5662","top - bot","pb",-0.69321603243567
"5663","top - bot","pb",-0.794196676077422
"5664","top - bot","pb",-0.9476608083986
"5665","top - bot","pb",-0.868075639330489
"5666","top - bot","pb",-0.460738077260862
"5667","top - bot","pb",-0.694140494328849
"5668","top - bot","pb",-0.777014118041219
"5669","top - bot","pb",-0.336227373385865
"5670","top - bot","pb",-0.449158885065824
"5671","top - bot","pb",-0.643604949903729
"5672","top - bot","pb",-0.595089666425923
"5673","top - bot","pb",-0.886810219985301
"5674","top - bot","pb",-1.02517111017715
"5675","top - bot","pb",-0.93986734152442
"5676","top - bot","pb",-0.766728559036969
"5677","top - bot","pb",0.09843583558373
"5678","top - bot","pb",-0.302831123179489
"5679","top - bot","pb",-0.733667950765864
"5680","top - bot","pb",-0.818027392312338
"5681","top - bot","pb",-1.06051762793741
"5682","top - bot","pb",-0.761955371827212
"5683","top - bot","pb",-0.601247488015064
"5684","top - bot","pb",-0.580858677004341
"5685","top - bot","pb",-0.492285061731626
"5686","top - bot","pb",-0.749304349835237
"5687","top - bot","pb",-0.910229444461158
"5688","top - bot","pb",-1.06339997437145
"5689","top - bot","pb",-0.951838701115981
"5690","top - bot","pb",-0.558456602075007
"5691","top - bot","pb",-0.812310343801199
"5692","top - bot","pb",-0.847821774886769
"5693","top - bot","pb",-0.987306190033523
"5694","top - bot","pb",-0.393046765140001
"5695","top - bot","pb",-1.09894897732801
"5696","top - bot","pb",-0.924742046331489
"5697","top - bot","pb",-0.863695565597604
"5698","top - bot","pb",-0.435318457012785
"5699","top - bot","pb",-0.668498377790411
"5700","top - bot","pb",-0.887632230891993
"5701","top - bot","pb",-1.21097524099956
"5702","top - bot","pb",-1.06979249341158
"5703","top - bot","pb",-0.679976435095694
"5704","top - bot","pb",-0.570252984731963
"5705","top - bot","pb",-0.865293168325217
"5706","top - bot","pb",-0.809129431366016
"5707","top - bot","pb",-0.579638318831152
"5708","top - bot","pb",-0.456674283196587
"5709","top - bot","pb",-0.834750091125108
"5710","top - bot","pb",-0.919253819039945
"5711","top - bot","pb",-0.797608702870855
"5712","top - bot","pb",-0.50321023717853
"5713","top - bot","pb",-0.556322349830323
"5714","top - bot","pb",-0.704243312592963
"5715","top - bot","pb",-0.633418994590925
"5716","top - bot","pb",-1.17592417288201
"5717","top - bot","pb",-0.561550553083564
"5718","top - bot","pb",-1.14783029944142
"5719","top - bot","pb",-1.41290380813535
"5720","top - bot","pb",-0.943029689833791
"5721","top - bot","pb",-1.09525667359926
"5722","top - bot","pb",-1.29995872053411
"5723","top - bot","pb",-1.53176258374948
"5724","top - bot","pb",-1.42209022723241
"5725","top - bot","pb",-1.23012498436903
"5726","top - bot","pb",-1.69282659117351
"5727","top - bot","pb",-0.955482967163672
"5728","top - bot","pb",-1.21871936590604
"5729","top - bot","pb",-1.04043536941564
"5730","top - bot","pb",-1.02422877363142
"5731","top - bot","pb",-0.867450357871105
"5732","top - bot","pb",-1.23349748320027
"5733","top - bot","pb",-1.0497435389153
"5734","top - bot","pb",-1.10249939731468
"5735","top - bot","pb",-0.854565798850115
"5736","top - bot","pb",-0.904440303771996
"5737","top - bot","pb",-0.813657063054026
"5738","top - bot","pb",-0.960069428096196
"5739","top - bot","pb",-0.862415605559993
"5740","top - bot","pb",-0.549302780128273
"5741","top - bot","pb",-0.934191067728228
"5742","top - bot","pb",-0.495169573540084
"5743","top - bot","pb",-0.68132636448294
"5744","top - bot","pb",-0.768260603008796
"5745","top - bot","pb",-0.800043076711864
"5746","top - bot","pb",-0.864144006407906
"5747","top - bot","pb",-0.994248229963629
"5748","top - bot","pb",-1.18068585615407
"5749","top - bot","pb",-0.988040657576862
"5750","top - bot","pb",-0.898987352765705
"5751","top - bot","pb",-0.871631179787111
"5752","top - bot","pb",-1.1729814131238
"5753","top - bot","pb",-1.17323684420998
"5754","top - bot","pb",-1.03830232799619
"5755","top - bot","pb",-0.947210521382127
"5756","top - bot","pb",-0.792305062528632
"5757","top - bot","pb",-0.510071219546767
"5758","top - bot","pb",-0.559608177277967
"5759","top - bot","pb",-0.811526399130777
"5760","top - bot","pb",-0.602077909441784
"5761","top - bot","pb",-0.325292745909628
"5762","top - bot","pb",-0.506874432155646
"5763","top - bot","pb",-0.446029301184934
"5764","top - bot","pb",-0.484888041080827
"5765","top - bot","pb",-0.540634647723314
"5766","top - bot","pb",-0.908968083280701
"5767","top - bot","pb",-0.970257929774381
"5768","top - bot","pb",-0.894477390009553
"5769","top - bot","pb",-1.07191059955996
"5770","top - bot","pb",-0.974282642692668
"5771","top - bot","pb",-0.972343488076156
"5772","top - bot","pb",-1.22884418690802
"5773","top - bot","pb",-0.83689485436566
"5774","top - bot","pb",-1.03495622682193
"5775","top - bot","pb",-0.633980230027051
"5776","top - bot","pb",-0.969727571034404
"5777","top - bot","pb",-0.729299105688274
"5778","top - bot","pb",-1.01271110246919
"5779","top - bot","pb",-1.2412852396905
"5780","top - bot","pb",-0.973232986834089
"5781","top - bot","pb",-0.911775200504287
"5782","top - bot","pb",-0.572327059193459
"5783","top - bot","pb",-1.21500443308629
"5784","top - bot","pb",-1.43784878383589
"5785","top - bot","pb",-1.15143368882
"5786","top - bot","pb",-1.15082901416449
"5787","top - bot","pb",-1.45818374058805
"5788","top - bot","pb",-1.33664721169269
"5789","top - bot","pb",-1.40547513313139
"5790","top - bot","pb",-0.920405446700414
"5791","top - bot","pb",-1.4046369763448
"5792","top - bot","pb",-1.35897493645151
"5793","top - bot","pb",-1.64198275426864
"5794","top - bot","pb",-1.56062224946978
"5795","top - bot","pb",-1.1665026483864
"5796","top - bot","pb",-1.40768057538461
"5797","top - bot","pb",-0.900048297251809
"5798","top - bot","pb",-0.999134834557799
"5799","top - bot","pb",-1.04599712025143
"5800","top - bot","pb",-1.21454322144197
"5801","top - bot","pb",-1.31172085147556
"5802","top - bot","pb",-1.30436231424064
"5803","top - bot","pb",-1.05756610490399
"5804","top - bot","pb",-1.14840975529681
"5805","top - bot","pb",-1.62580348578195
"5806","top - bot","pb",-1.73937438479784
"5807","top - bot","pb",-1.66813823918794
"5808","top - bot","pb",-1.48446556678584
"5809","top - bot","pb",-1.50623796504311
"5810","top - bot","pb",-1.45263154076843
"5811","top - bot","pb",-1.44321196690675
"5812","top - bot","pb",-1.93686052053483
"5813","top - bot","pb",-1.16408591270381
"5814","top - bot","pb",-0.829933039651091
"5815","top - bot","pb",-0.641528365768317
"5816","top - bot","pb",-0.817455353277142
"5817","top - bot","pb",-0.820731997899311
"5818","top - bot","pb",-1.38477598218345
"5819","top - bot","pb",-1.42111069646889
"5820","top - bot","pb",-1.32823293398236
"5821","top - bot","pb",-1.29933960350559
"5822","top - bot","pb",-1.3205952044704
"5823","top - bot","pb",-1.48187089016633
"5824","top - bot","pb",-0.943239574833735
"5825","top - bot","pb",-0.666359794011699
"5826","top - bot","pb",-0.749420193343728
"5827","top - bot","pb",-0.87582810134193
"5828","top - bot","pb",-0.938257894243504
"5829","top - bot","pb",-0.629487395305223
"5830","top - bot","pb",-0.711788236644465
"5831","top - bot","pb",-0.75078369895601
